opp_id,rep_id,product_id,region_id,channel_id,stage,deal_value,deal_value_flag,created_date_id,close_date_id
OPP07007,REP016,PRD06,2,2,Lead,224.0,OK,20260315,
OPP07008,REP005,PRD13,5,3,Closed Lost,112.57,OK,20260629,20260815
OPP07009,REP019,PRD07,1,1,Proposal,75.72,OK,20260627,
OPP07010,REP027,PRD02,3,3,Lead,25.36,OK,20250826,
OPP07011,REP036,PRD08,5,3,Lead,677.16,OK,20250906,
OPP07012,REP018,PRD11,5,5,Lead,1057.89,OK,20260108,
OPP07013,REP008,PRD09,3,1,Qualified,217.31,OK,20260608,
OPP07014,REP032,PRD03,4,4,Proposal,1165.21,OK,20251020,
OPP07015,REP010,PRD13,5,2,Lead,214.93,OK,20260704,
OPP07016,REP019,PRD12,1,2,Proposal,536.97,OK,20260205,
OPP07017,REP035,PRD07,3,1,Lead,159.61,OK,20251106,
OPP07018,REP014,PRD07,2,3,Closed Lost,109.8,OK,20251113,20251120
OPP07019,REP018,PRD02,5,1,Qualified,93.64,OK,20250920,
OPP07020,REP020,PRD01,4,2,Qualified,99.78,OK,20251118,
OPP07021,REP021,PRD15,2,1,Qualified,2571.13,OK,20260217,
OPP07022,REP038,PRD04,5,5,Closed Won,8.81,OK,20251008,20260503
OPP07023,REP020,PRD09,4,3,Proposal,126.83,OK,20260503,
OPP07024,REP019,PRD05,1,2,Closed Won,876.35,OK,20251111,20251211
OPP07025,REP022,PRD14,5,2,Proposal,39.88,OK,20250712,
OPP07026,REP005,PRD15,5,2,Lead,193.78,OK,20260201,
OPP07027,REP034,PRD14,1,3,Qualified,37.52,OK,20251031,
OPP07028,REP008,PRD14,3,1,Qualified,277.39,OK,20260611,
OPP07029,REP018,PRD02,5,1,Proposal,278.47,OK,20260408,
OPP07030,REP029,PRD06,4,5,Proposal,210.76,OK,20251119,
OPP07031,REP040,PRD06,2,2,Qualified,310.75,OK,20251219,
OPP07032,REP006,PRD15,2,2,Qualified,4378.83,OK,20250730,
OPP07033,REP015,PRD10,4,3,Lead,3.48,OK,20260821,
OPP07034,REP032,PRD06,4,2,Qualified,161.78,OK,20251218,
OPP07035,REP034,PRD10,1,3,Lead,87.82,OK,20260612,
OPP07036,REP031,PRD15,3,1,Lead,1383.69,OK,20250810,
OPP07037,REP010,PRD08,5,4,Lead,3164.86,OK,20260814,
OPP07038,REP016,PRD05,2,2,Closed Lost,3470.14,OK,20250921,20260219
OPP07039,REP013,PRD14,5,2,Lead,88.08,OK,20260228,
OPP07040,REP015,PRD14,4,4,Lead,88.67,OK,20260613,
OPP07041,REP038,PRD14,5,2,Proposal,39.88,OK,20250813,
OPP07042,REP020,PRD11,4,5,Qualified,2143.23,OK,20250707,
OPP07043,REP014,PRD04,2,2,Qualified,25.1,OK,20250810,
OPP07044,REP021,PRD14,2,3,Lead,141.8,OK,20260423,
OPP07045,REP008,PRD02,3,2,Lead,121.35,OK,20251207,
OPP07046,REP024,PRD13,1,5,Qualified,109.4,OK,20260113,
OPP07047,REP032,PRD05,4,5,Proposal,1539.19,OK,20260420,
OPP07048,REP039,PRD04,1,5,Lead,90.51,OK,20260105,
OPP07049,REP007,PRD11,3,2,Qualified,1530.89,OK,20251206,
OPP07050,REP034,PRD13,1,1,Closed Lost,85.07,OK,20250912,20250918
OPP07051,REP015,PRD01,4,1,Lead,106.99,OK,20260527,
OPP07052,REP036,PRD14,5,3,Qualified,97.38,OK,20250725,
OPP07053,REP026,PRD15,3,1,Proposal,446.62,OK,20250715,
OPP07054,REP004,PRD07,5,2,Closed Won,150.2,OK,20260322,20260828
OPP07055,REP037,PRD14,3,3,Lead,37.89,OK,20251130,
OPP07056,REP001,PRD06,4,2,Lead,825.83,OK,20250822,
OPP07057,REP040,PRD13,2,4,Proposal,177.82,OK,20251222,
OPP07058,REP015,PRD07,4,2,Proposal,93.72,OK,20250917,
OPP07059,REP006,PRD06,2,2,Proposal,337.97,OK,20251111,
OPP07060,REP009,PRD07,3,1,Lead,110.11,OK,20251110,
OPP07061,REP016,PRD11,2,3,Qualified,572.26,OK,20250807,
OPP07062,REP040,PRD06,2,1,Qualified,297.22,OK,20260522,
OPP07063,REP024,PRD01,1,3,Proposal,93.97,REVIEW,20260806,
OPP07064,REP011,PRD10,4,2,Qualified,61.43,OK,20250925,
OPP07065,REP001,PRD09,4,2,Lead,558.95,OK,20260315,
OPP07066,REP025,PRD05,1,5,Lead,830.88,OK,20260311,
OPP07067,REP030,PRD04,4,2,Lead,35.57,OK,20251128,
OPP07068,REP005,PRD05,5,2,Proposal,996.25,OK,20251211,
OPP07069,REP003,PRD04,3,1,Qualified,360.86,OK,20260828,
OPP07070,REP026,PRD12,3,1,Closed Lost,355.84,OK,20260506,20260728
OPP07071,REP013,PRD04,5,1,Lead,74.47,OK,20251005,
OPP07072,REP008,PRD09,3,1,Qualified,147.88,OK,20251231,
OPP07073,REP032,PRD08,4,1,Closed Lost,8735.23,OK,20251217,20260127
OPP07074,REP003,PRD04,3,5,Proposal,44.61,OK,20260406,
OPP07075,REP002,PRD03,5,2,Proposal,918.34,OK,20260312,
OPP07076,REP032,PRD04,4,2,Lead,52.05,OK,20251115,
OPP07077,REP024,PRD01,1,5,Lead,55.32,OK,20250715,
OPP07078,REP017,PRD06,4,2,Qualified,169.02,OK,20260512,
OPP07079,REP019,PRD05,1,1,Closed Lost,2149.57,OK,20260306,20260308
OPP07080,REP023,PRD06,4,4,Closed Lost,264.51,OK,20260502,20260612
OPP07081,REP019,PRD03,1,2,Closed Lost,178.11,OK,20260625,20260716
OPP07082,REP035,PRD01,3,4,Closed Lost,57.58,OK,20250824,20260506
OPP07083,REP004,PRD05,5,1,Lead,273.69,OK,20260205,
OPP07084,REP040,PRD10,2,1,Closed Won,55.94,OK,20260416,20260424
OPP07085,REP021,PRD01,2,2,Lead,113.43,OK,20250825,
OPP07086,REP020,PRD01,4,2,Lead,76.62,OK,20251220,
OPP07087,REP017,PRD03,4,1,Qualified,217.04,OK,20260519,
OPP07088,REP016,PRD04,2,1,Proposal,55.91,OK,20260223,
OPP07089,REP018,PRD10,5,1,Qualified,102.21,OK,20260727,
OPP07090,REP016,PRD04,2,1,Lead,98.48,OK,20250921,
OPP07091,REP011,PRD11,4,3,Qualified,1737.59,OK,20260824,
OPP07092,REP029,PRD10,4,2,Qualified,11.45,OK,20251114,
OPP07093,REP040,PRD11,2,4,Lead,1372.61,OK,20260115,
OPP07094,REP033,PRD09,4,4,Lead,331.91,OK,20250915,
OPP07095,REP003,PRD13,3,1,Closed Lost,35.91,OK,20260312,20260712
OPP07096,REP017,PRD04,4,2,Lead,42.64,OK,20260501,
OPP07097,REP026,PRD13,3,2,Lead,164.46,OK,20251015,
OPP07098,REP021,PRD05,2,2,Lead,378.61,OK,20260318,
OPP07099,REP007,PRD04,3,1,Proposal,16.05,OK,20251117,
OPP07100,REP007,PRD09,3,2,Lead,251.53,OK,20260307,
OPP07101,REP005,PRD09,5,1,Proposal,204.31,OK,20260713,
OPP07102,REP005,PRD01,5,2,Lead,32.96,OK,20250825,
OPP07103,REP040,PRD14,2,1,Lead,97.47,OK,20260321,
OPP07104,REP025,PRD01,1,1,Closed Won,16.14,OK,20250717,20260630
OPP07105,REP021,PRD06,2,2,Proposal,26.44,OK,20260426,
OPP07106,REP018,PRD15,5,1,Closed Won,947.56,OK,20260804,20260815
OPP07107,REP028,PRD14,2,4,Qualified,131.24,OK,20260730,
OPP07108,REP039,PRD09,1,2,Qualified,160.3,OK,20250714,
OPP07109,REP034,PRD12,1,1,Closed Won,247.91,OK,20251231,20260108
OPP07110,REP013,PRD03,5,3,Lead,222.4,OK,20251008,
OPP07111,REP027,PRD10,3,2,Closed Lost,118.15,REVIEW,20260228,20260414
OPP07112,REP004,PRD10,5,2,Qualified,16.63,OK,20260601,
OPP07113,REP025,PRD15,1,3,Proposal,23.63,OK,20260109,
OPP07114,REP012,PRD14,3,2,Closed Won,100.4,OK,20250903,20250926
OPP07115,REP031,PRD05,3,2,Lead,390.87,OK,20251018,
OPP07116,REP011,PRD06,4,1,Lead,177.22,OK,20260420,
OPP07117,REP026,PRD04,3,5,Proposal,83.33,OK,20260726,
OPP07118,REP039,PRD13,1,3,Qualified,119.38,OK,20260219,
OPP07119,REP020,PRD02,4,2,Qualified,243.56,OK,20251207,
OPP07120,REP006,PRD07,2,1,Closed Won,448.6,OK,20251029,20260323
OPP07121,REP020,PRD07,4,4,Lead,23.7,OK,20251209,
OPP07122,REP020,PRD11,4,2,Lead,1722.94,OK,20250802,
OPP07123,REP002,PRD15,5,2,Lead,334.37,OK,20260104,
OPP07124,REP032,PRD07,4,1,Closed Won,82.32,OK,20260613,20260823
OPP07125,REP018,PRD08,5,1,Qualified,1534.41,OK,20260316,
OPP07126,REP011,PRD01,4,2,Lead,106.94,OK,20251016,
OPP07127,REP028,PRD10,2,1,Lead,37.5,OK,20260205,
OPP07128,REP034,PRD11,1,1,Qualified,1648.46,OK,20260307,
OPP07129,REP008,PRD12,3,2,Lead,80.7,OK,20250803,
OPP07130,REP002,PRD11,5,4,Proposal,758.71,OK,20260812,
OPP07131,REP020,PRD12,4,1,Closed Won,188.34,OK,20260522,20260717
OPP07132,REP025,PRD02,1,1,Proposal,203.87,OK,20250722,
OPP07133,REP004,PRD14,5,1,Proposal,246.73,OK,20251228,
OPP07134,REP021,PRD13,2,5,Lead,330.26,OK,20260318,
OPP07135,REP022,PRD05,5,4,Qualified,1635.71,OK,20260327,
OPP07136,REP005,PRD07,5,2,Proposal,173.02,OK,20260108,
OPP07137,REP010,PRD03,5,2,Qualified,652.3,OK,20251210,
OPP07138,REP037,PRD06,3,4,Lead,181.22,OK,20260826,
OPP07139,REP003,PRD14,3,1,Closed Lost,39.33,OK,20250815,20260802
OPP07140,REP033,PRD03,4,1,Closed Lost,304.45,OK,20260112,20260408
OPP07141,REP033,PRD08,4,3,Closed Won,2707.14,OK,20260426,20260805
OPP07142,REP028,PRD01,2,2,Lead,13.09,OK,20260310,
OPP07143,REP025,PRD11,1,3,Closed Won,1944.51,OK,20251123,20260513
OPP07144,REP026,PRD13,3,1,Lead,883.62,OK,20250708,
OPP07145,REP011,PRD04,4,3,Qualified,288.47,OK,20250823,
OPP07146,REP019,PRD08,1,1,Closed Won,2732.1,OK,20260720,20260723
OPP07147,REP005,PRD13,5,1,Closed Won,160.64,OK,20251130,20251220
OPP07148,REP003,PRD03,3,2,Qualified,190.76,OK,20251021,
OPP07149,REP012,PRD09,3,3,Qualified,610.43,OK,20251209,
OPP07150,REP025,PRD14,1,1,Lead,61.73,OK,20251009,
OPP07151,REP033,PRD08,4,4,Closed Lost,1082.27,OK,20250913,20251119
OPP07152,REP040,PRD04,2,5,Lead,58.96,OK,20251209,
OPP07153,REP039,PRD06,1,5,Proposal,442.36,OK,20260103,
OPP07154,REP014,PRD12,2,1,Closed Won,464.51,OK,20260802,20260805
OPP07155,REP015,PRD14,4,5,Qualified,71.36,OK,20260531,
OPP07156,REP040,PRD15,2,4,Lead,1520.74,OK,20260701,
OPP07157,REP033,PRD08,4,1,Lead,354.33,OK,20260302,
OPP07158,REP005,PRD10,5,2,Qualified,63.8,OK,20251108,
OPP07159,REP004,PRD13,5,1,Qualified,115.27,OK,20251204,
OPP07160,REP026,PRD12,3,2,Closed Won,48.76,OK,20260110,20260623
OPP07161,REP030,PRD05,4,3,Closed Lost,2295.34,OK,20251118,20260711
OPP07162,REP034,PRD10,1,4,Qualified,29.09,OK,20260113,
OPP07163,REP040,PRD06,2,2,Qualified,233.93,OK,20260224,
OPP07164,REP002,PRD09,5,2,Qualified,657.69,OK,20260210,
OPP07165,REP007,PRD01,3,2,Closed Lost,40.06,OK,20260617,20260817
OPP07166,REP027,PRD14,3,4,Qualified,110.32,OK,20251207,
OPP07167,REP013,PRD09,5,1,Lead,445.97,OK,20260131,
OPP07168,REP027,PRD03,3,2,Qualified,238.31,OK,20260712,
OPP07169,REP013,PRD09,5,2,Closed Won,186.53,OK,20250904,20260121
OPP07170,REP035,PRD07,3,2,Closed Won,47.65,OK,20260509,20260721
OPP07171,REP018,PRD13,5,2,Lead,228.06,OK,20251111,
OPP07172,REP013,PRD02,5,4,Closed Won,129.37,OK,20260704,20260815
OPP07173,REP035,PRD07,3,1,Qualified,283.39,OK,20260528,
OPP07174,REP029,PRD12,4,3,Qualified,87.19,OK,20260731,
OPP07175,REP034,PRD09,1,1,Qualified,212.93,OK,20260605,
OPP07176,REP017,PRD04,4,2,Qualified,139.32,OK,20251102,
OPP07177,REP004,PRD01,5,2,Closed Won,10.45,OK,20260713,20260714
OPP07178,REP039,PRD07,1,3,Lead,165.14,OK,20260426,
OPP07179,REP017,PRD07,4,4,Closed Lost,77.62,OK,20260531,20260821
OPP07180,REP023,PRD09,4,1,Proposal,118.55,OK,20250906,
OPP07181,REP029,PRD10,4,5,Lead,72.7,OK,20260222,
OPP07182,REP034,PRD05,1,2,Proposal,402.67,OK,20260825,
OPP07183,REP034,PRD10,1,3,Lead,5.4,OK,20251030,
OPP07184,REP022,PRD01,5,5,Lead,89.71,OK,20251117,
OPP07185,REP022,PRD02,5,1,Closed Lost,241.92,OK,20260119,20260615
OPP07186,REP014,PRD05,2,1,Proposal,329.2,OK,20260629,
OPP07187,REP022,PRD14,5,1,Closed Won,88.1,OK,20260226,20260525
OPP07188,REP024,PRD11,1,2,Closed Lost,1205.71,OK,20260208,20260703
OPP07189,REP036,PRD09,5,1,Closed Won,485.43,OK,20260712,20260718
OPP07190,REP010,PRD14,5,4,Closed Lost,100.43,OK,20260319,20260414
OPP07191,REP018,PRD14,5,1,Closed Lost,114.87,OK,20260703,20260722
OPP07192,REP013,PRD10,5,2,Closed Won,25.92,OK,20251101,20260113
OPP07193,REP012,PRD12,3,1,Lead,113.45,OK,20250707,
OPP07194,REP024,PRD02,1,2,Closed Lost,102.37,OK,20250713,20260805
OPP07195,REP029,PRD13,4,1,Qualified,60.19,OK,20260420,
OPP07196,REP034,PRD10,1,2,Qualified,52.06,OK,20260720,
OPP07197,REP024,PRD06,1,3,Closed Won,342.8,OK,20260514,20260802
OPP07198,REP032,PRD09,4,2,Lead,1181.72,OK,20260506,
OPP07199,REP017,PRD03,4,2,Lead,568.9,OK,20260419,
OPP07200,REP023,PRD07,4,2,Qualified,67.64,OK,20260428,
OPP07201,REP025,PRD13,1,1,Closed Lost,263.91,OK,20260719,20260802
OPP07202,REP037,PRD11,3,5,Closed Lost,2812.86,OK,20250828,20260202
OPP07203,REP026,PRD11,3,1,Qualified,4870.37,OK,20250803,
OPP07204,REP027,PRD09,3,5,Qualified,114.83,OK,20251008,
OPP07205,REP010,PRD10,5,4,Proposal,68.55,OK,20260428,
OPP07206,REP026,PRD13,3,1,Closed Won,60.72,OK,20251107,20260121
OPP07207,REP006,PRD11,2,2,Lead,653.11,OK,20260607,
OPP07208,REP037,PRD13,3,1,Closed Won,58.28,OK,20260118,20260602
OPP07209,REP019,PRD06,1,1,Proposal,146.6,OK,20260803,
OPP07210,REP018,PRD05,5,5,Lead,4166.84,OK,20260718,
OPP07211,REP002,PRD06,5,1,Qualified,282.06,OK,20260415,
OPP07212,REP020,PRD12,4,3,Closed Lost,328.39,OK,20250817,20260426
OPP07213,REP027,PRD15,3,3,Lead,3089.84,OK,20260429,
OPP07214,REP031,PRD01,3,2,Qualified,58.19,OK,20260529,
OPP07215,REP017,PRD08,4,1,Lead,2320.78,OK,20260111,
OPP07216,REP005,PRD04,5,4,Proposal,17.43,OK,20260108,
OPP07217,REP027,PRD07,3,5,Closed Won,9.43,OK,20260710,20260713
OPP07218,REP039,PRD06,1,5,Proposal,656.64,OK,20260410,
OPP07219,REP001,PRD11,4,4,Closed Won,1214.44,OK,20250725,20251116
OPP07220,REP010,PRD06,5,2,Proposal,77.91,OK,20260122,
OPP07221,REP023,PRD03,4,3,Lead,174.61,OK,20260622,
OPP07222,REP003,PRD09,3,4,Lead,242.24,OK,20251026,
OPP07223,REP010,PRD06,5,3,Closed Won,104.59,OK,20260117,20260423
OPP07224,REP011,PRD15,4,4,Lead,1810.97,OK,20251106,
OPP07225,REP024,PRD11,1,2,Closed Won,1222.64,OK,20250713,20251011
OPP07226,REP026,PRD13,3,3,Closed Lost,283.04,OK,20250913,20260521
OPP07227,REP006,PRD09,2,2,Lead,585.78,OK,20260428,
OPP07228,REP036,PRD14,5,4,Lead,137.83,OK,20260508,
OPP07229,REP032,PRD07,4,1,Qualified,113.3,OK,20250904,
OPP07230,REP017,PRD02,4,5,Proposal,123.1,OK,20260810,
OPP07231,REP027,PRD01,3,3,Lead,62.41,OK,20251127,
OPP07232,REP025,PRD11,1,1,Lead,865.34,OK,20260528,
OPP07233,REP030,PRD06,4,1,Closed Lost,158.36,OK,20251109,20260423
OPP07234,REP006,PRD10,2,3,Lead,60.61,OK,20260116,
OPP07235,REP006,PRD06,2,1,Proposal,948.22,OK,20260223,
OPP07236,REP039,PRD12,1,5,Qualified,168.95,OK,20260727,
OPP07237,REP040,PRD01,2,5,Closed Lost,109.14,OK,20260822,20260829
OPP07238,REP037,PRD01,3,1,Lead,6.92,OK,20260427,
OPP07239,REP035,PRD01,3,2,Lead,124.71,OK,20260228,
OPP07240,REP040,PRD05,2,3,Qualified,1563.0,OK,20260519,
OPP07241,REP011,PRD08,4,1,Closed Won,5150.91,OK,20250911,20251023
OPP07242,REP003,PRD12,3,4,Closed Lost,299.39,OK,20260328,20260902
OPP07243,REP024,PRD05,1,4,Qualified,1162.89,OK,20251022,
OPP07244,REP031,PRD03,3,5,Qualified,376.16,OK,20260128,
OPP07245,REP009,PRD04,3,4,Closed Won,33.93,OK,20251213,20260516
OPP07246,REP036,PRD10,5,4,Closed Lost,38.31,OK,20260228,20260301
OPP07247,REP014,PRD14,2,1,Closed Won,74.12,OK,20251111,20260520
OPP07248,REP020,PRD05,4,5,Closed Won,166.2,OK,20250705,20250918
OPP07249,REP021,PRD12,2,5,Qualified,35.21,OK,20250827,
OPP07250,REP001,PRD08,4,2,Proposal,3280.91,OK,20260524,
OPP07251,REP018,PRD12,5,2,Qualified,233.56,OK,20260815,
OPP07252,REP013,PRD13,5,1,Lead,176.81,OK,20260523,
OPP07253,REP029,PRD01,4,2,Proposal,27.62,OK,20260212,
OPP07254,REP033,PRD14,4,1,Closed Lost,131.07,OK,20260603,20260619
OPP07255,REP040,PRD05,2,2,Closed Lost,729.64,OK,20251118,20260412
OPP07256,REP006,PRD10,2,2,Closed Won,56.76,OK,20251125,20260825
OPP07257,REP036,PRD07,5,4,Proposal,195.94,OK,20251016,
OPP07258,REP013,PRD14,5,2,Lead,164.34,OK,20251204,
OPP07259,REP010,PRD06,5,2,Closed Lost,63.12,OK,20260716,20260802
OPP07260,REP011,PRD13,4,1,Closed Lost,432.83,OK,20260729,20260803
OPP07261,REP040,PRD15,2,2,Lead,2489.27,OK,20260619,
OPP07262,REP027,PRD10,3,2,Proposal,40.01,OK,20251216,
OPP07263,REP036,PRD03,5,1,Proposal,413.22,OK,20251125,
OPP07264,REP033,PRD07,4,4,Lead,65.02,OK,20251207,
OPP07265,REP001,PRD09,4,2,Qualified,95.9,OK,20250818,
OPP07266,REP039,PRD08,1,4,Closed Won,4729.75,OK,20251122,20260204
OPP07267,REP034,PRD02,1,1,Lead,96.02,OK,20260121,
OPP07268,REP024,PRD07,1,1,Lead,292.33,OK,20260517,
OPP07269,REP021,PRD15,2,3,Closed Won,3754.38,OK,20260611,20260810
OPP07270,REP038,PRD09,5,1,Qualified,392.08,OK,20250926,
OPP07271,REP028,PRD13,2,3,Lead,65.89,OK,20251110,
OPP07272,REP005,PRD03,5,1,Lead,239.43,OK,20250903,
OPP07273,REP021,PRD13,2,2,Lead,150.44,OK,20260216,
OPP07274,REP039,PRD01,1,2,Qualified,27.82,OK,20250908,
OPP07275,REP040,PRD02,2,1,Qualified,89.33,OK,20260423,
OPP07276,REP028,PRD10,2,1,Lead,102.88,OK,20251008,
OPP07277,REP013,PRD03,5,4,Proposal,584.36,OK,20260203,
OPP07278,REP013,PRD15,5,3,Proposal,302.88,OK,20250822,
OPP07279,REP026,PRD03,3,2,Proposal,715.12,OK,20260326,
OPP07280,REP021,PRD10,2,3,Qualified,36.8,OK,20250727,
OPP07281,REP015,PRD10,4,2,Closed Won,18.08,OK,20260102,20260706
OPP07282,REP014,PRD13,2,2,Proposal,158.41,OK,20260715,
OPP07283,REP026,PRD10,3,4,Proposal,93.94,OK,20250920,
OPP07284,REP037,PRD06,3,3,Closed Lost,104.42,OK,20250711,20250827
OPP07285,REP009,PRD07,3,2,Closed Lost,188.72,OK,20260126,20260128
OPP07286,REP036,PRD01,5,1,Lead,84.67,OK,20250805,
OPP07287,REP021,PRD05,2,1,Closed Lost,481.26,OK,20250917,20251207
OPP07288,REP032,PRD12,4,1,Lead,100.42,OK,20260813,
OPP07289,REP022,PRD07,5,2,Lead,23.82,OK,20250709,
OPP07290,REP016,PRD09,2,1,Proposal,187.01,OK,20260421,
OPP07291,REP023,PRD14,4,2,Closed Won,24.67,OK,20260811,20260829
OPP07292,REP033,PRD14,4,3,Lead,19.91,OK,20260126,
OPP07293,REP010,PRD02,5,2,Lead,66.65,OK,20260716,
OPP07294,REP037,PRD05,3,1,Qualified,1040.46,OK,20260706,
OPP07295,REP036,PRD05,5,2,Closed Won,1197.54,OK,20260322,20260717
OPP07296,REP013,PRD15,5,1,Closed Lost,899.66,OK,20260602,20260704
OPP07297,REP024,PRD14,1,1,Lead,89.74,OK,20260417,
OPP07298,REP020,PRD11,4,1,Qualified,1367.29,OK,20260327,
OPP07299,REP017,PRD09,4,3,Lead,75.46,OK,20260305,
OPP07300,REP015,PRD11,4,2,Proposal,3583.43,OK,20260106,
OPP07301,REP026,PRD08,3,1,Qualified,822.74,OK,20260410,
OPP07302,REP035,PRD10,3,2,Closed Lost,53.98,OK,20260509,20260721
OPP07303,REP004,PRD10,5,2,Lead,40.02,OK,20250817,
OPP07304,REP026,PRD09,3,3,Qualified,627.66,OK,20260406,
OPP07305,REP039,PRD11,1,4,Qualified,453.82,OK,20260317,
OPP07306,REP018,PRD02,5,1,Closed Lost,58.81,OK,20250919,20250920
OPP07307,REP026,PRD01,3,2,Closed Won,53.32,OK,20260623,20260829
OPP07308,REP014,PRD08,2,1,Closed Won,2639.42,OK,20260512,20260607
OPP07309,REP002,PRD11,5,2,Lead,1447.63,OK,20250723,
OPP07310,REP012,PRD15,3,1,Lead,1730.04,OK,20251007,
OPP07311,REP007,PRD13,3,4,Lead,63.84,OK,20260820,
OPP07312,REP008,PRD13,3,3,Closed Lost,44.9,OK,20260206,20260513
OPP07313,REP011,PRD09,4,4,Proposal,638.89,OK,20260416,
OPP07314,REP038,PRD03,5,3,Proposal,479.56,OK,20260620,
OPP07315,REP004,PRD15,5,1,Lead,771.28,OK,20260708,
OPP07316,REP029,PRD05,4,2,Proposal,2652.57,OK,20260807,
OPP07317,REP014,PRD14,2,4,Proposal,58.93,OK,20260520,
OPP07318,REP037,PRD08,3,2,Closed Lost,3899.41,OK,20251126,20251127
OPP07319,REP002,PRD14,5,1,Proposal,23.22,OK,20260311,
OPP07320,REP020,PRD10,4,3,Lead,33.25,REVIEW,20250716,
OPP07321,REP016,PRD08,2,4,Closed Lost,1174.92,OK,20260409,20260417
OPP07322,REP027,PRD09,3,2,Lead,312.79,OK,20260313,
OPP07323,REP007,PRD06,3,2,Lead,324.29,OK,20260614,
OPP07324,REP014,PRD07,2,1,Lead,92.23,OK,20260101,
OPP07325,REP037,PRD08,3,2,Qualified,1728.08,OK,20260715,
OPP07326,REP027,PRD05,3,1,Qualified,110.35,OK,20260510,
OPP07327,REP027,PRD11,3,2,Qualified,1565.33,OK,20250905,
OPP07328,REP029,PRD07,4,2,Closed Won,149.05,OK,20260331,20260622
OPP07329,REP007,PRD01,3,4,Lead,40.89,OK,20260708,
OPP07330,REP001,PRD11,4,3,Qualified,2926.11,OK,20250920,
OPP07331,REP039,PRD08,1,2,Qualified,631.75,OK,20260428,
OPP07332,REP006,PRD07,2,2,Proposal,164.12,OK,20260217,
OPP07333,REP008,PRD10,3,2,Lead,148.9,OK,20251202,
OPP07334,REP017,PRD08,4,1,Closed Won,831.78,OK,20251023,20260512
OPP07335,REP002,PRD12,5,1,Qualified,269.01,OK,20260730,
OPP07336,REP020,PRD12,4,1,Qualified,273.22,OK,20250728,
OPP07337,REP030,PRD08,4,2,Closed Won,1038.09,OK,20251011,20260422
OPP07338,REP010,PRD01,5,2,Proposal,84.37,OK,20250909,
OPP07339,REP010,PRD14,5,4,Qualified,74.03,OK,20260223,
OPP07340,REP002,PRD14,5,1,Lead,16.32,OK,20260701,
OPP07341,REP005,PRD06,5,2,Closed Won,74.73,OK,20251111,20260503
OPP07342,REP035,PRD15,3,5,Qualified,176.56,OK,20251001,
OPP07343,REP025,PRD04,1,1,Qualified,327.59,OK,20260713,
OPP07344,REP023,PRD02,4,3,Lead,31.59,OK,20260827,
OPP07345,REP002,PRD01,5,1,Closed Won,36.94,OK,20260107,20260411
OPP07346,REP038,PRD11,5,3,Closed Lost,477.42,OK,20251215,20260219
OPP07347,REP029,PRD14,4,2,Proposal,183.03,OK,20250911,
OPP07348,REP019,PRD13,1,1,Closed Lost,280.35,OK,20250923,20260310
OPP07349,REP018,PRD02,5,3,Closed Won,231.96,OK,20250726,20251127
OPP07350,REP025,PRD07,1,4,Qualified,43.69,OK,20260314,
OPP07351,REP025,PRD07,1,2,Proposal,161.33,OK,20260427,
OPP07352,REP031,PRD11,3,5,Qualified,1062.92,OK,20260206,
OPP07353,REP012,PRD08,3,2,Lead,1436.35,OK,20251222,
OPP07354,REP014,PRD15,2,1,Closed Lost,2500.46,OK,20260120,20260723
OPP07355,REP022,PRD03,5,5,Lead,1149.19,OK,20251007,
OPP07356,REP023,PRD12,4,3,Qualified,267.8,OK,20251017,
OPP07357,REP009,PRD15,3,4,Proposal,733.93,OK,20260823,
OPP07358,REP018,PRD04,5,1,Closed Lost,93.74,OK,20260721,20260725
OPP07359,REP012,PRD03,3,3,Lead,113.51,OK,20260319,
OPP07360,REP029,PRD07,4,1,Closed Lost,49.84,OK,20251224,20260804
OPP07361,REP027,PRD11,3,5,Lead,646.66,OK,20250823,
OPP07362,REP007,PRD05,3,3,Closed Lost,230.28,OK,20260327,20260608
OPP07363,REP005,PRD14,5,2,Lead,23.83,OK,20260426,
OPP07364,REP039,PRD04,1,4,Lead,42.71,OK,20260608,
OPP07365,REP027,PRD03,3,1,Qualified,123.87,OK,20260101,
OPP07366,REP034,PRD05,1,4,Lead,1097.63,OK,20251224,
OPP07367,REP029,PRD04,4,3,Lead,125.15,OK,20260121,
OPP07368,REP006,PRD14,2,3,Qualified,9.06,OK,20251001,
OPP07369,REP022,PRD13,5,3,Lead,92.28,OK,20260215,
OPP07370,REP021,PRD12,2,1,Qualified,590.87,OK,20250910,
OPP07371,REP008,PRD13,3,2,Qualified,138.44,OK,20250928,
OPP07372,REP025,PRD08,1,1,Closed Won,3636.72,OK,20250911,20260121
OPP07373,REP036,PRD02,5,1,Lead,562.17,OK,20251127,
OPP07374,REP020,PRD14,4,3,Lead,35.84,OK,20251002,
OPP07375,REP019,PRD10,1,3,Qualified,30.99,OK,20260415,
OPP07376,REP017,PRD11,4,2,Closed Lost,986.2,OK,20251010,20260208
OPP07377,REP028,PRD13,2,1,Qualified,28.86,OK,20260425,
OPP07378,REP014,PRD01,2,4,Lead,126.9,OK,20250705,
OPP07379,REP014,PRD14,2,3,Proposal,49.08,OK,20260302,
OPP07380,REP022,PRD14,5,2,Lead,65.71,OK,20250821,
OPP07381,REP010,PRD09,5,2,Qualified,543.38,OK,20260824,
OPP07382,REP031,PRD09,3,1,Lead,570.85,OK,20251128,
