opp_id,rep_id,product_id,channel,region_raw,stage,deal_value,created_date,close_date
OPP06316,REP035,PRD07,Inbound,EAST,Proposal,34.47,2026-04-02,
OPP06317,REP007,PRD15,Referral,East,Lead,1051.22,02/21/2026,
OPP06318,REP021,PRD04,Web Signup,South ,Lead,18.68,2026-02-10,
OPP06319,REP012,PRD06,Outbound,EAST,Closed Won,89.87,10/20/2025,2026-07-24
OPP06320,REP024,PRD07,Referral,north,Lead,101.26,2026-04-23,
OPP06321,REP031,PRD01,Partner,East,Lead,52.11,2026-08-11,
OPP06322,REP023,PRD10,Web Signup,west ,Qualified,73.45,01/12/2026,
OPP06323,REP017,PRD09,Outbound,west ,Lead,308.42,23-Sep-2025,
OPP06324,REP033,PRD10,Web Signup,West,Lead,31.27,03/15/2026,
OPP06325,REP030,PRD10,Outbound,West,Qualified,35.26,2026-08-09,
OPP06326,REP016,PRD05,Referral,South ,Qualified,469.77,30-Nov-2025,
OPP06327,REP035,PRD13,Outbound,East,Closed Lost,92.44,10-Apr-2026,07-Jul-2026
OPP06328,REP023,PRD11,Referral,West,Qualified,5487.04,18-Sep-2025,
OPP06329,REP012,PRD14,Partner,east,Lead,71.88,2025-10-25,
OPP06330,REP001,PRD07,Web Signup,west,Lead,235.0,30-May-2026,
OPP06331,REP027,PRD02,Partner,East,Proposal,156.22,05/20/2026,
OPP06332,REP017,PRD03,Referral,WEST,Qualified,259.03,2025-09-05,
OPP06333,REP037,PRD12,Outbound,east,Qualified,175.56,13-Sep-2025,
OPP06334,REP019,PRD01,Web Signup,NORTH,Closed Won,45.93,2025-08-21,2026-02-02
OPP06335,REP030,PRD02,Inbound,W.,Qualified,68.33,2025-10-13,
OPP06336,REP018,PRD09,Referral,Central ,Proposal,582.98,07/08/2026,
OPP06337,REP033,PRD05,Referral,W.,Closed Won,114.91,17-Dec-2025,2026-06-08
OPP06338,REP036,PRD10,Outbound,Centrl,Lead,68.4,2025-09-02,
OPP06339,REP024,PRD01,Outbound,north,Qualified,202.56,04/16/2026,
OPP06340,REP004,PRD05,Outbound,central,Closed Lost,663.33,08/16/2026,25-Aug-2026
OPP06341,REP024,PRD14,Referral, North,Closed Lost,89.23,08/11/2026,2026-08-29
OPP06342,REP013,PRD06,Inbound,central,Qualified,495.47,2026-05-06,
OPP06343,REP016,PRD09,Outbound,S.,Qualified,655.47,01/24/2026,
OPP06344,REP024,PRD13,Outbound, North,Qualified,214.46,2026-07-26,
OPP06345,REP038,PRD06,Partner,central,Closed Won,101.31,2026-05-28,2026-08-21
OPP06346,REP021,PRD09,Inbound,South ,Proposal,721.76,2026-07-19,
OPP06347,REP007,PRD02,Outbound,east,Lead,124.31,23-May-2026,
OPP06348,REP006,PRD02,Partner,S.,Lead,120.49,2025-11-07,
OPP06349,REP001,PRD15,Partner,WEST,Proposal,1449.08,2025-10-24,
OPP06350,REP002,PRD10,Inbound,central,Lead,68.54,2026-07-31,
OPP06351,REP022,PRD05,Inbound,Central,Lead,1780.29,10/10/2025,
OPP06352,REP023,PRD13,Partner,west,Qualified,79.62,2026-07-15,
OPP06353,REP034,PRD06,Referral,North,Qualified,418.05,06/24/2026,
OPP06354,REP003,PRD15,Inbound,,Lead,171.71,2025-10-12,
OPP06355,REP001,PRD02,Web Signup,WEST,Lead,98.45,2026-08-06,
OPP06356,REP030,PRD14,Referral,W.,Qualified,119.29,2026-08-18,
OPP06357,REP036,PRD07,Referral,Centrl,Qualified,91.58,2025-10-03,
OPP06358,REP026,PRD15,Outbound,,Closed Won,3300.12,2025-12-16,2026-06-10
OPP06359,REP029,PRD04,Inbound,WEST,Qualified,49.3,07/06/2026,
OPP06360,REP014,PRD02,Outbound,South ,Closed Won,74.92,2025-07-29,2025-11-27
OPP06361,REP027,PRD12,Outbound,EAST,Lead,262.38,04/16/2026,
OPP06362,REP037,PRD09,Web Signup,EAST,Proposal,570.15,2025-10-04,
OPP06363,REP024,PRD04,Outbound, North,Closed Lost,78.0,2026-05-17,2026-06-07
OPP06364,REP007,PRD03,Web Signup,E.,Lead,471.86,2025-10-05,
OPP06365,REP002,PRD14,Partner,,Lead,70.53,17-Apr-2026,
OPP06366,REP031,PRD05,Referral,E.,Closed Won,1220.46,13-Feb-2026,28-Feb-2026
OPP06367,REP006,PRD14,Inbound,S.,Qualified,77.39,08/14/2026,
OPP06368,REP001,PRD03,Inbound,West,Qualified,192.22,31-Oct-2025,
OPP06369,REP030,PRD11,Inbound,west,Proposal,3762.47,10/03/2025,
OPP06370,REP023,PRD14,Inbound,West,Proposal,217.2,18-Apr-2026,
OPP06371,REP019,PRD02,Inbound, North,Closed Lost,172.65,02/25/2026,2026-05-08
OPP06372,REP002,PRD08,Inbound,CENTRAL,Qualified,880.74,24-Feb-2026,
OPP06373,REP035,PRD13,Inbound,E.,Lead,98.58,02/17/2026,
OPP06374,REP028,PRD12,Web Signup,S.,Closed Won,223.14,16-Jul-2026,2026-07-18
OPP06375,REP021,PRD04,Inbound,south,Closed Lost,154.97,22-Oct-2025,2025-12-16
OPP06376,REP016,PRD06,Inbound,south,Lead,371.71,2026-05-27,
OPP06377,REP022,PRD12,Web Signup,Central ,Qualified,257.25,10-Aug-2025,
OPP06378,REP034,PRD11,Partner, North,Qualified,1521.98,2026-02-26,
OPP06379,REP037,PRD14,Outbound,EAST,Lead,24.59,02/09/2026,
OPP06380,REP006,PRD01,Inbound,South ,Proposal,4.62,2025-12-18,
OPP06381,REP032,PRD12,Referral,W.,Qualified,89.93,2025-11-23,
OPP06382,REP016,PRD11,Referral,South ,Lead,1926.86,2026-07-18,
OPP06383,REP023,PRD12,Outbound,West,Closed Lost,14.54,2025-07-05,10/08/2025
OPP06384,REP019,PRD08,Partner,,Lead,4491.39,03/31/2026,
OPP06385,REP008,PRD11,Outbound,E.,Proposal,3853.48,2025-08-25,
OPP06386,REP035,PRD01,Inbound,East,Lead,41.89,2025-08-07,
OPP06387,REP001,PRD15,Referral,,Closed Lost,205.19,05/24/2026,2026-08-25
OPP06388,REP039,PRD04,Inbound,north,Closed Won,137.76,2026-03-01,2026-06-18
OPP06389,REP026,PRD14,Outbound,E.,Closed Lost,95.79,06/20/2026,22-Jul-2026
OPP06390,REP020,PRD02,Inbound,WEST,Lead,190.32,2026-04-23,
OPP06391,REP033,PRD11,Partner,West,Closed Lost,1676.35,2026-07-08,07/20/2026
OPP06392,REP009,PRD01,Inbound,E.,Lead,132.46,10/19/2025,
OPP06393,REP004,PRD09,Partner,Centrl,Lead,169.3,07/31/2026,
OPP06394,REP037,PRD15,Inbound,E.,Proposal,1352.89,2026-06-27,
OPP06395,REP012,PRD14,Inbound,East,Lead,317.98,2026-06-18,
OPP06396,REP006,PRD08,Inbound,south,Lead,805.72,2026-06-17,
OPP06397,REP011,PRD07,Partner,West,Lead,103.86,2025-10-27,
OPP06398,REP034,PRD07,Web Signup, North,Lead,20.08,03/13/2026,
OPP06399,REP014,PRD11,Inbound,south,Closed Lost,1408.85,2025-09-11,2026-07-18
OPP06400,REP029,PRD01,Inbound,west ,Qualified,32.88,05/18/2026,
OPP06401,REP002,PRD05,Inbound,Central,Proposal,318.84,2026-04-30,
OPP06402,REP038,PRD04,Inbound,central,Lead,42.36,31-Dec-2025,
OPP06403,REP013,PRD08,Web Signup,central,Closed Lost,5123.75,05/07/2026,07/11/2026
OPP06404,REP013,PRD15,Partner,Central ,Closed Won,1883.93,2026-08-28,2026-08-28
OPP06405,REP024,PRD07,Inbound,NORTH,Lead,113.25,2026-06-13,
OPP06406,REP013,PRD03,Partner,Centrl,Lead,117.56,2026-02-04,
OPP06407,REP016,PRD06,Partner,South,Proposal,709.93,09/10/2025,
OPP06408,REP008,PRD05,Outbound,East,Qualified,947.51,11/09/2025,
OPP06409,REP028,PRD01,Inbound,SOUTH,Lead,5.77,07/23/2025,
OPP06410,REP017,PRD13,Outbound,West,Closed Won,298.58,2026-02-28,16-Jun-2026
OPP06411,REP033,PRD13,Referral,W.,Lead,209.39,10/08/2025,
OPP06412,REP022,PRD02,Inbound,Central ,Lead,115.88,08-Sep-2025,
OPP06413,REP035,PRD14,Inbound,East,Qualified,120.23,11/30/2025,
OPP06414,REP029,PRD07,Outbound,West,Closed Won,30.2,28-Aug-2026,2026-08-31
OPP06415,REP028,PRD10,Outbound,South,Lead,26.54,14-Aug-2025,
OPP06416,REP027,PRD09,Referral,E.,Closed Won,150.38,2026-08-13,2026-08-17
OPP06417,REP022,PRD14,Inbound,Central,Qualified,178.17,08-Jul-2026,
OPP06418,REP021,PRD07,Outbound,South,Qualified,57.63,2026-07-29,
OPP06419,REP004,PRD05,Referral,central,Lead,1098.18,07/18/2025,
OPP06420,REP006,PRD10,Outbound,SOUTH,Lead,25.03,2025-10-05,
OPP06421,REP031,PRD10,Outbound,East,Closed Won,58.72,2026-08-21,2026-08-25
OPP06422,REP015,PRD01,Web Signup,West,Lead,29.62,07/18/2025,
OPP06423,REP035,PRD10,Partner,E.,Closed Won,117.57,2026-02-02,2026-04-22
OPP06424,REP036,PRD06,Outbound,Central ,Lead,48.5,10-Jan-2026,
OPP06425,REP037,PRD09,Partner,East,Lead,131.13,06/14/2026,
OPP06426,REP014,PRD14,Referral,south,Lead,95.7,2025-09-07,
OPP06427,REP020,PRD06,Inbound,west ,Closed Won,564.49,22-Aug-2026,2026-08-29
OPP06428,REP032,PRD10,Web Signup,W.,Lead,30.06,2026-03-09,
OPP06429,REP037,PRD07,Web Signup,east,Qualified,103.76,2026-05-12,
OPP06430,REP033,PRD01,Partner,west,Closed Won,57.55,2025-08-07,08/23/2026
OPP06431,REP003,PRD10,Outbound,East,Qualified,20.05,2025-07-22,
OPP06432,REP011,PRD11,Outbound,W.,Qualified,1386.14,2026-03-25,
OPP06433,REP036,PRD13,Inbound,CENTRAL,Lead,214.53,2026-06-08,
OPP06434,REP008,PRD05,Referral,E.,Closed Won,265.45,2025-11-21,01-May-2026
OPP06435,REP039,PRD12,Outbound,N.,Qualified,207.08,2025-07-22,
OPP06436,REP018,PRD05,Partner,Central,Qualified,1022.74,2026-08-18,
OPP06437,REP036,PRD15,Outbound,Central ,Qualified,1786.39,03/07/2026,
OPP06438,REP025,PRD12,Inbound,,Lead,322.94,2026-04-26,
OPP06439,REP027,PRD10,Inbound,east,Lead,71.4,2026-01-19,
OPP06440,REP026,PRD05,Outbound,EAST,Lead,188.99,2025-09-12,
OPP06441,REP028,PRD06,Outbound,south,Qualified,588.09,10/01/2025,
OPP06442,REP026,PRD08,Outbound,east,Qualified,4861.87,2025-09-19,
OPP06443,REP023,PRD03,Inbound,WEST,Lead,646.38,08/28/2026,
OPP06444,REP013,PRD03,Outbound,central,Proposal,98.78,2025-11-11,
OPP06445,REP039,PRD02,Partner,NORTH,Lead,97.83,2026-02-10,
OPP06446,REP010,PRD05,Referral,Central ,Closed Lost,2141.53,23-Oct-2025,2026-01-01
OPP06447,REP005,PRD01,Web Signup,Central ,Lead,40.58,2026-01-18,
OPP06448,REP037,PRD06,Outbound,EAST,Lead,121.95,11-Sep-2025,
OPP06449,REP020,PRD13,Referral,west ,Proposal,78.15,2025-10-31,
OPP06450,REP028,PRD05,Partner,south,Qualified,130.96,27-Feb-2026,
OPP06451,REP025,PRD06,Partner,north,Qualified,124.9,2026-05-16,
OPP06452,REP012,PRD01,Partner,EAST,Qualified,38.83,2025-11-12,
OPP06453,REP021,PRD02,Outbound,S.,Closed Won,112.94,08/18/2025,2026-04-13
OPP06454,REP013,PRD10,Outbound,CENTRAL,Proposal,69.91,2026-03-13,
OPP06455,REP014,PRD01,Partner,SOUTH,Proposal,35.82,2025-11-21,
OPP06456,REP036,PRD10,Partner,Central ,Proposal,58.77,2025-07-25,
OPP06457,REP037,PRD07,Referral,E.,Lead,222.7,2025-08-18,
OPP06458,REP025,PRD13,Inbound,N.,Qualified,51.4,2026-02-20,
OPP06459,REP028,PRD04,Referral,SOUTH,Lead,159.61,05/02/2026,
OPP06460,REP010,PRD02,Referral,Central ,Closed Lost,273.17,2025-09-18,01/20/2026
OPP06461,REP007,PRD03,Outbound,,Proposal,725.2,2025-10-22,
OPP06462,REP030,PRD06,Outbound,W.,Proposal,106.12,2026-05-20,
OPP06463,REP002,PRD07,Inbound,central,Lead,57.01,03/12/2026,
OPP06464,REP008,PRD05,Referral,east,Lead,2904.0,2026-01-20,
OPP06465,REP027,PRD03,Web Signup,,Lead,652.01,2026-04-21,
OPP06466,REP030,PRD01,Outbound,West,Qualified,34.2,10/05/2025,
OPP06467,REP037,PRD05,Outbound,East,Qualified,594.54,2025-08-13,
OPP06468,REP010,PRD09,Outbound,Central ,Qualified,89.37,2025-12-08,
OPP06469,REP021,PRD12,Referral,SOUTH,Qualified,260.18,06-Jan-2026,
OPP06470,REP039,PRD04,Outbound,north,Qualified,165.81,01/03/2026,
OPP06471,REP029,PRD10,Partner,west ,Closed Lost,178.9,21-Jul-2026,2026-08-14
OPP06472,REP016,PRD11,Outbound,South ,Lead,677.67,07/30/2026,
OPP06473,REP039,PRD08,Outbound,N.,Qualified,822.01,04/29/2026,
OPP06474,REP006,PRD09,Web Signup,South,Proposal,512.32,2025-10-01,
OPP06475,REP040,PRD10,Inbound,south,Lead,52.91,2026-01-29,
OPP06476,REP038,PRD08,Referral,CENTRAL,Lead,1816.31,20-Aug-2025,
OPP06477,REP023,PRD13,Referral,west,Qualified,304.93,2026-03-08,
OPP06478,REP013,PRD12,Web Signup,Central,Qualified,54.84,06/30/2026,
OPP06479,REP034,PRD02,Outbound,N.,Lead,252.21,2026-05-16,
OPP06480,REP003,PRD02,Referral,east,Lead,49.35,2025-08-23,
OPP06481,REP013,PRD08,Partner,central,Closed Won,4958.97,07/15/2026,07/17/2026
OPP06482,REP009,PRD06,Outbound,,Proposal,298.77,05/16/2026,
OPP06483,REP029,PRD14,Outbound,west,Closed Won,27.84,01/01/2026,08-Jan-2026
OPP06484,REP033,PRD08,Outbound,W.,Proposal,3212.15,2026-01-29,
OPP06485,REP022,PRD07,Partner,CENTRAL,Closed Won,69.29,09/20/2025,2025-12-24
OPP06486,REP001,PRD11,Referral,W.,Proposal,2333.61,2025-10-09,
OPP06487,REP010,PRD15,Inbound,central,Qualified,1424.66,02/25/2026,
OPP06488,REP036,PRD05,Partner,CENTRAL,Closed Lost,389.81,2026-05-15,2026-08-09
OPP06489,REP019,PRD12,Outbound,North,Proposal,216.81,2025-09-07,
OPP06490,REP013,PRD12,Referral,Central ,Qualified,405.66,2026-07-27,
OPP06491,REP014,PRD13,Referral,SOUTH,Qualified,229.85,2025-12-09,
OPP06492,REP036,PRD14,Outbound,central,Proposal,70.0,2025-10-22,
OPP06493,REP028,PRD07,Inbound,South ,Qualified,15.57,2026-04-19,
OPP06494,REP006,PRD02,Outbound,South ,Proposal,107.53,27-Aug-2026,
OPP06495,REP030,PRD10,Outbound,W.,Qualified,14.49,2025-11-11,
OPP06496,REP005,PRD13,Referral,Central ,Closed Lost,111.22,2026-01-10,2026-08-06
OPP06497,REP021,PRD11,Outbound,South ,Qualified,1854.43,2026-05-29,
OPP06498,REP027,PRD11,Inbound,E.,Qualified,321.21,06/19/2026,
OPP06499,REP023,PRD01,Web Signup,West,Lead,152.77,2025-08-05,
OPP06500,REP026,PRD11,Referral,,Qualified,3292.31,2025-07-04,
OPP06501,REP033,PRD14,Partner,W.,Lead,102.99,2026-06-29,
OPP06502,REP038,PRD05,Referral,CENTRAL,Lead,277.16,2026-02-13,
OPP06503,REP037,PRD06,Outbound,E.,Lead,201.54,11/11/2025,
OPP06504,REP011,PRD09,Inbound,west ,Lead,578.2,04-Jul-2025,
OPP06505,REP022,PRD15,Outbound,CENTRAL,Proposal,759.05,2025-08-19,
OPP06506,REP006,PRD14,Outbound,,Qualified,40.5,2026-07-13,
OPP06507,REP039,PRD15,Inbound,North,Qualified,1235.84,02/01/2026,
OPP06508,REP003,PRD10,Outbound,East,Qualified,12.11,2026-01-14,
OPP06509,REP017,PRD04,Outbound,West,Proposal,179.52,25-Apr-2026,
OPP06510,REP006,PRD10,Partner,South ,Closed Lost,26.47,2026-04-02,08/02/2026
OPP06511,REP017,PRD03,Inbound,west ,Proposal,259.15,2025-12-16,
OPP06512,REP010,PRD10,Partner,Central,Qualified,10.24,2026-08-04,
OPP06513,REP033,PRD10,Outbound,west,Closed Won,24.74,07-Feb-2026,2026-02-24
OPP06514,REP030,PRD02,Inbound,west,Qualified,198.74,2025-11-06,
OPP06515,REP018,PRD10,Web Signup,CENTRAL,Lead,99.67,08/22/2026,
OPP06516,REP023,PRD09,Outbound,west,Lead,236.35,08/27/2025,
OPP06517,REP002,PRD11,Outbound,CENTRAL,Proposal,3690.5,22-Feb-2026,
OPP06518,REP019,PRD06,Referral,north,Proposal,78.61,11-Sep-2025,
OPP06519,REP012,PRD08,Referral,EAST,Qualified,3242.46,2026-05-07,
OPP06520,REP010,PRD09,Inbound,Centrl,Closed Won,392.7,2025-10-07,25-Aug-2026
OPP06521,REP022,PRD05,Outbound,Centrl,Lead,294.54,2025-10-20,
OPP06522,REP024,PRD02,Inbound,NORTH,Qualified,143.19,2026-02-06,
OPP06523,REP002,PRD02,Outbound,Central,Qualified,319.81,2026-06-04,
OPP06524,REP032,PRD05,Referral,west,Proposal,579.09,14-Dec-2025,
OPP06525,REP032,PRD05,Inbound,west,Proposal,1938.17,07/31/2026,
OPP06526,REP015,PRD09,Outbound,W.,Proposal,56.12,2026-03-08,
OPP06527,REP008,PRD12,Web Signup,East,Lead,88.44,2026-03-27,
OPP06528,REP034,PRD06,Partner,north,Lead,204.63,23-Jan-2026,
OPP06529,REP007,PRD05,Outbound,East,Lead,242.34,2026-06-20,
OPP06530,REP015,PRD15,Partner,west,Qualified,-1779.24,2026-02-01,
OPP06531,REP015,PRD01,Partner,W.,Proposal,37.57,01/11/2026,
OPP06532,REP039,PRD06,Outbound, North,Closed Lost,1102.97,2026-03-10,2026-05-15
OPP06533,REP007,PRD07,Referral,east,Closed Won,186.24,2025-12-14,2026-06-10
OPP06534,REP032,PRD06,Inbound,W.,Proposal,321.89,16-Mar-2026,
OPP06535,REP018,PRD12,Outbound,central,Closed Lost,256.65,2025-07-16,2025-10-27
OPP06536,REP010,PRD03,Outbound,CENTRAL,Qualified,109.37,07/05/2025,
OPP06537,REP039,PRD07,Inbound,north,Lead,83.7,2026-07-09,
OPP06538,REP028,PRD07,Web Signup,South,Qualified,91.69,07-Jul-2025,
OPP06539,REP009,PRD09,Referral,E.,Qualified,200.32,07/11/2025,
OPP06540,REP020,PRD14,Inbound,,Qualified,109.69,15-Nov-2025,
OPP06541,REP007,PRD05,Inbound,E.,Closed Won,1105.13,2026-05-20,2026-08-22
OPP06542,REP022,PRD11,Inbound,Central ,Proposal,699.57,2026-05-05,
OPP06543,REP022,PRD06,Outbound,Centrl,Lead,172.11,08/25/2026,
OPP06544,REP026,PRD15,Partner,East,Lead,1878.26,2025-09-05,
OPP06545,REP032,PRD13,Outbound,west,Lead,188.14,2025-09-02,
OPP06546,REP037,PRD08,Partner,East,Closed Won,2621.79,08/26/2026,08/26/2026
OPP06547,REP006,PRD10,Outbound,S.,Proposal,53.15,2026-06-14,
OPP06548,REP040,PRD04,Referral,S.,Lead,31.15,2025-10-07,
OPP06549,REP027,PRD01,Inbound,East,Qualified,69.69,04-Apr-2026,
OPP06550,REP029,PRD13,Partner,West,Closed Lost,173.1,04/22/2026,2026-08-16
OPP06551,REP023,PRD01,Web Signup,west ,Proposal,89.05,2026-04-08,
OPP06552,REP025,PRD02,Referral,NORTH,Lead,143.44,2026-04-30,
OPP06553,REP022,PRD14,Inbound,CENTRAL,Proposal,39.34,2025-11-18,
OPP06554,REP001,PRD10,Outbound,W.,Lead,19.01,2025-07-10,
OPP06555,REP004,PRD13,Outbound,central,Proposal,154.72,2025-10-08,
OPP06556,REP008,PRD15,Outbound,east,Qualified,2018.05,2026-06-28,
OPP06557,REP008,PRD14,Inbound,East,Lead,22.58,2026-04-17,
OPP06558,REP029,PRD07,Referral,,Qualified,77.33,11/30/2025,
OPP06559,REP009,PRD01,Inbound,E.,Qualified,72.9,2026-06-14,
OPP06560,REP025,PRD04,Inbound,NORTH,Qualified,73.7,2025-07-11,
OPP06561,REP040,PRD12,Outbound,South,Closed Won,98.78,2025-12-23,2025-12-30
OPP06562,REP009,PRD11,Partner,East,Proposal,1146.18,2026-02-07,
OPP06563,REP010,PRD13,Referral,Centrl,Lead,11.67,2026-04-07,
OPP06564,REP022,PRD02,Partner,Centrl,Qualified,12.94,29-Nov-2025,
OPP06565,REP005,PRD07,Referral,CENTRAL,Lead,216.99,2025-09-11,
OPP06566,REP017,PRD15,Web Signup,west ,Qualified,1834.17,02/24/2026,
OPP06567,REP002,PRD01,Inbound,Centrl,Proposal,60.43,2025-12-22,
OPP06568,REP040,PRD07,Referral,SOUTH,Closed Lost,31.16,2026-01-01,2026-07-11
OPP06569,REP019,PRD02,Outbound, North,Closed Lost,25.64,2026-04-11,18-Apr-2026
OPP06570,REP032,PRD13,Outbound,west,Lead,374.06,2026-02-07,
OPP06571,REP025,PRD15,Inbound,North,Lead,2987.38,2026-07-21,
OPP06572,REP024,PRD06,Outbound,north,Lead,151.76,12/13/2025,
OPP06573,REP037,PRD09,Inbound,,Qualified,64.72,2025-07-09,
OPP06574,REP005,PRD13,Inbound,Centrl,Closed Won,195.97,2025-12-03,2026-08-07
OPP06575,REP016,PRD07,Referral,South,Qualified,88.54,2026-05-07,
OPP06576,REP025,PRD13,Web Signup,north,Lead,249.26,2025-09-28,
OPP06577,REP023,PRD06,Inbound,west ,Closed Won,245.27,2026-02-04,2026-08-17
OPP06578,REP022,PRD15,Referral,Central ,Closed Lost,1832.15,2026-07-22,2026-07-30
OPP06579,REP006,PRD04,Web Signup,South,Qualified,132.13,2025-12-01,
OPP06580,REP017,PRD06,Web Signup,WEST,Qualified,391.39,2025-11-17,
OPP06581,REP001,PRD14,Partner,W.,Closed Lost,149.98,23-Aug-2025,08-Apr-2026
OPP06582,REP028,PRD05,Inbound,South,Proposal,186.82,10/11/2025,
OPP06583,REP011,PRD04,Web Signup,west ,Lead,51.95,2025-08-23,
OPP06584,REP039,PRD04,Inbound, North,Lead,55.0,10/10/2025,
OPP06585,REP039,PRD06,Outbound,N.,Lead,79.85,01/21/2026,
OPP06586,REP032,PRD12,Inbound,WEST,Closed Won,151.74,28-Dec-2025,2026-07-19
OPP06587,REP025,PRD02,Inbound, North,Qualified,311.71,02-Feb-2026,
OPP06588,REP019,PRD02,Inbound,NORTH,Lead,321.65,30-Nov-2025,
OPP06589,REP012,PRD11,Referral,east,Proposal,549.18,2025-07-21,
OPP06590,REP005,PRD05,Partner,CENTRAL,Qualified,845.93,2026-08-21,
OPP06591,REP022,PRD12,Partner,Central ,Lead,322.54,2026-01-16,
OPP06592,REP038,PRD13,Inbound,Central,Lead,85.53,2026-06-21,
OPP06593,REP014,PRD04,Partner,S.,Qualified,19.86,07/05/2025,
OPP06594,REP039,PRD06,Inbound, North,Closed Won,398.19,2026-05-31,08/01/2026
OPP06595,REP013,PRD11,Inbound,,Qualified,1732.67,2025-08-13,
OPP06596,REP025,PRD11,Outbound,North,Lead,2973.46,03/11/2026,
OPP06597,REP030,PRD13,Inbound,WEST,Closed Won,278.7,04-Jun-2026,08/24/2026
OPP06598,REP020,PRD03,Referral,WEST,Qualified,383.13,2026-05-16,
OPP06599,REP026,PRD06,Web Signup,E.,Lead,206.0,2026-02-01,
OPP06600,REP006,PRD09,Partner,SOUTH,Qualified,630.5,2025-10-06,
OPP06601,REP033,PRD15,Partner,west,Closed Won,1023.3,2026-08-10,08/21/2026
OPP06602,REP020,PRD04,Outbound,W.,Lead,89.88,2026-07-23,
OPP06603,REP034,PRD08,Inbound,NORTH,Closed Won,1731.05,2026-04-10,2026-07-19
OPP06604,REP024,PRD03,Web Signup,NORTH,Lead,303.17,2025-08-06,
OPP06605,REP031,PRD15,Outbound,East,Proposal,982.56,12/25/2025,
OPP06606,REP014,PRD03,Outbound,south,Qualified,325.34,2025-08-09,
OPP06607,REP002,PRD02,Partner,Central ,Qualified,256.89,02/04/2026,
OPP06608,REP031,PRD07,Referral,,Proposal,41.88,26-May-2026,
OPP06609,REP021,PRD09,Outbound,S.,Closed Won,65.17,2026-08-21,08/31/2026
OPP06610,REP011,PRD15,Referral,west,Closed Lost,2953.84,06-Mar-2026,2026-03-07
OPP06611,REP005,PRD12,Outbound,Centrl,Closed Lost,459.82,2026-05-04,2026-06-10
OPP06612,REP036,PRD07,Inbound,CENTRAL,Lead,70.04,2026-03-20,
OPP06613,REP030,PRD15,Partner,West,Lead,3335.1,2025-09-05,
OPP06614,REP021,PRD05,Web Signup,S.,Qualified,1021.81,2025-07-23,
OPP06615,REP008,PRD15,Outbound,east,Closed Lost,1418.54,12/26/2025,2026-06-08
OPP06616,REP012,PRD13,Web Signup,EAST,Lead,264.74,2025-08-30,
OPP06617,REP017,PRD15,Outbound,west,Lead,920.63,01/14/2026,
OPP06618,REP011,PRD03,Outbound,west ,Closed Won,759.46,03-Dec-2025,02/04/2026
OPP06619,REP024,PRD05,Web Signup,N.,Lead,1455.36,2026-03-16,
OPP06620,REP034,PRD15,Partner,north,Closed Lost,1382.88,03/02/2026,03/14/2026
OPP06621,REP016,PRD12,Inbound,South ,Closed Won,276.7,2025-09-17,27-Sep-2025
OPP06622,REP008,PRD08,Referral,EAST,Lead,4096.86,2026-07-11,
OPP06623,REP032,PRD07,Web Signup,west,Lead,23.02,2026-06-04,
OPP06624,REP013,PRD07,Partner,central,Qualified,148.96,2025-07-22,
OPP06625,REP018,PRD05,Referral,CENTRAL,Closed Lost,285.02,2026-03-20,2026-08-30
OPP06626,REP030,PRD11,Referral,WEST,Qualified,5018.76,14-Jan-2026,
OPP06627,REP019,PRD11,Outbound,north,Lead,2526.85,01/11/2026,
OPP06628,REP033,PRD01,Outbound,WEST,Proposal,41.19,2025-09-25,
OPP06629,REP014,PRD06,Outbound,South,Closed Won,652.61,2026-07-06,2026-07-29
OPP06630,REP029,PRD09,Outbound,west ,Closed Lost,374.49,2026-03-25,2026-09-02
OPP06631,REP031,PRD13,Outbound,E.,Proposal,269.69,15-Aug-2025,
OPP06632,REP037,PRD14,Partner,east,Lead,9.78,2026-03-20,
OPP06633,REP008,PRD08,Inbound,,Closed Won,1128.41,2026-08-11,30-Aug-2026
OPP06634,REP022,PRD07,Inbound,CENTRAL,Lead,64.52,2026-01-03,
OPP06635,REP007,PRD07,Referral,E.,Closed Won,61.38,29-Aug-2025,2026-06-26
OPP06636,REP020,PRD02,Referral,west ,Proposal,125.99,06/09/2026,
OPP06637,REP012,PRD05,Outbound,EAST,Lead,416.18,09/16/2025,
OPP06638,REP013,PRD05,Referral,Centrl,Lead,2059.53,2026-06-15,
OPP06639,REP040,PRD06,Referral,South ,Lead,290.85,2025-10-08,
OPP06640,REP011,PRD12,Outbound,W.,Qualified,193.02,09/08/2025,
OPP06641,REP039,PRD02,Web Signup,NORTH,Closed Lost,302.83,20-Aug-2025,08/11/2026
OPP06642,REP031,PRD15,Inbound,E.,Lead,1232.04,2025-07-29,
OPP06643,REP034,PRD15,Partner,NORTH,Closed Won,884.47,23-Apr-2026,2026-06-22
OPP06644,REP023,PRD15,Partner,west,Qualified,801.63,08/23/2025,
OPP06645,REP025,PRD12,Inbound,N.,Qualified,304.03,10/11/2025,
OPP06646,REP013,PRD01,Inbound,Central ,Lead,127.54,2025-08-21,
OPP06647,REP032,PRD11,Outbound,WEST,Qualified,1974.15,2026-06-12,
OPP06648,REP018,PRD11,Referral,central,Lead,257.31,2025-08-15,
OPP06649,REP013,PRD12,Referral,CENTRAL,Proposal,117.86,2026-02-23,
